sha256,isMalicious,Chabada,Gcata,apisList
B44F7C32D226E1853DD6C535643282569B3130A8246150C5A7799B65CA80C70C,True,8,29,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.app.ActivityManager.getRunningTasks', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSimSerialNumber']"
59C1F46A9120B84B9BE1C1326AA013B3A0E7ADF2FB6EA974CA63C660324EFE3D,True,8,46,"['android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.media.AudioRecord.<init>', 'android.media.AudioManager.isWiredHeadsetOn', 'android.os.Vibrator.cancel', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.telephony.TelephonyManager.getNeighboringCellInfo', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.startScan', 'android.app.ActivityManager.getRunningTasks', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.WallpaperManager.setBitmap', 'android.app.NotificationManager.notify']"
3ACAAF5EB506793CE4CA9D7AABC190D8DA0A92B3E97612972686977AD98B410E,True,8,20,"['android.media.MediaRecorder.setAudioSource', 'android.accounts.AccountManager.addAccount', 'android.accounts.AccountManager.getAccountsByType', 'android.accounts.AccountManager.getAccountsByType', 'android.widget.VideoView.pause', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.start', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.widget.VideoView.stopPlayback', 'android.nfc.NfcAdapter.disableForegroundNdefPush', 'android.nfc.NfcAdapter.enableForegroundNdefPush', 'android.nfc.tech.Ndef.connect', 'android.nfc.tech.Ndef.writeNdefMessage', 'android.nfc.tech.NdefFormatable.format', 'android.nfc.tech.NdefFormatable.connect', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.setVideoURI', 'android.accounts.AccountManager.invalidateAuthToken', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.getAuthTokenByFeatures', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.telephony.TelephonyManager.getDeviceId', 'android.accounts.AccountManager.invalidateAuthToken', 'android.accounts.AccountManager.getAuthToken', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.requestLocationUpdates', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.getBestProvider', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.os.Vibrator.cancel', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.os.Vibrator.vibrate', 'android.media.MediaPlayer.pause', 'android.os.Vibrator.cancel', 'android.os.Vibrator.vibrate', 'android.telephony.SmsManager.sendMultipartTextMessage']"
303EA17F714B3BDF5C5F2DF8CD70E4A620DED80A8D6E878A3BB802729810B833,True,8,16,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.app.ActivityManager.getRunningTasks', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSimSerialNumber']"
592345B2708959DC52811A8FC95F687192D6D44431A7F9273E07CFF6488D3AE6,True,8,16,"['android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
6DAD5D6B5878D5F37B3FEAA778DE04926B96783D2D78A24009A10E80CDED5645,True,8,31,"['android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
B237DE4BBFE16E90AFA8B61284D4472673A4E8A83C6987D4596D794CBAE124E1,True,35,48,"['android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.accounts.AccountManager.invalidateAuthToken', 'android.app.NotificationManager.notify', 'android.app.ActivityManager.getRunningTasks', 'android.media.AudioRecord.<init>', 'android.media.AudioManager.isWiredHeadsetOn', 'android.os.Vibrator.cancel', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.telephony.TelephonyManager.getNeighboringCellInfo', 'android.telephony.TelephonyManager.getAllCellInfo', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.net.wifi.WifiManager.isWifiEnabled', 'android.net.wifi.WifiManager.startScan', 'android.app.ActivityManager.getRunningTasks', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getBestProvider', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.net.wifi.WifiManager.getScanResults', 'android.location.LocationManager.getLastKnownLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.getLastKnownLocation', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.accounts.AccountManager.getAuthToken', 'android.accounts.AccountManager.invalidateAuthToken', 'android.telephony.TelephonyManager.getCellLocation', 'android.telephony.TelephonyManager.getCellLocation', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.app.WallpaperManager.setBitmap', 'android.app.NotificationManager.notify']"
16C76DE1A2B9244FE61A273C12A306E5D0EFFD4C8EF24CA71D182F065EE5BDE4,True,42,5,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.app.ActivityManager.getRunningTasks', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release', 'android.location.LocationManager.requestLocationUpdates', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.start', 'android.media.MediaPlayer.stop', 'android.widget.VideoView.start', 'android.app.NotificationManager.notify', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.stopPlayback', 'android.widget.VideoView.pause', 'android.widget.VideoView.start', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.stop', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.getProvider', 'android.location.LocationManager.getProviders', 'android.location.LocationManager.getLastKnownLocation']"
D5047DCB1ABF0A461B40EEA81BB10D89F73CC20EF32C24794D67CA7BFB5CEB78,True,8,15,"['android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.net.wifi.WifiManager.getConnectionInfo', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.SmsManager.sendTextMessage', 'android.telephony.SmsManager.sendTextMessage', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.SmsManager.sendTextMessage', 'android.telephony.TelephonyManager.getLine1Number', 'android.telephony.TelephonyManager.getSubscriberId', 'android.telephony.TelephonyManager.listen']"
CD9476A9DE15667E30172AD1E91095F52BAE81B34CCCEBDC66D6BDB9BE3DD6ED,True,35,16,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.app.ActivityManager.getRunningTasks', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getDeviceId', 'android.telephony.TelephonyManager.getSimSerialNumber']"
3FD61F0E92DD4CC8C7DC715B11BA5833E4AB4FBE081FD4FF927DEE63184E95BF,True,42,34,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction']"
29BC37DBBFC5FD2F9F30847A11E6D42C5A09E90BD0422B0F46AF14BCB6650DCE,True,42,29,"['android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.isProviderEnabled', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation', 'android.location.LocationManager.getLastKnownLocation']"
6A8BCD49E7B854F39CF9CF110D9FBF5EDD08C80ECB8F6D35DB36E57FD0F01D06,True,8,47,"['android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
DB58A88AA10F79498B8F7DE42EE2169EDDFDAA924E1850E0E74E2D4204473919,True,41,12,"['android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction']"
63B2FC49582C828D0231B14DEE8D129496C215A8FE97AF9ACBA3949511BC59EE,True,12,48,"['android.widget.VideoView.stopPlayback', 'android.widget.VideoView.setVideoPath', 'android.widget.VideoView.pause', 'android.widget.VideoView.start']"
8D2EACFD0269D925B66DCBA453822138AE73F4B1C16236D8D84B3517B134EC4E,True,28,48,"['android.app.NotificationManager.notify', 'android.os.PowerManager$WakeLock.release', 'android.os.PowerManager$WakeLock.acquire', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompatJellyBean$AccessibilityNodeInfoBridge.performAction', 'android.app.ActivityManager.getRunningTasks', 'android.os.PowerManager$WakeLock.acquire', 'android.os.PowerManager$WakeLock.release', 'android.app.NotificationManager.notify', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.support.v4.view.accessibility.AccessibilityNodeProviderCompat.performAction', 'android.app.NotificationManager.notify', 'android.app.NotificationManager.notify', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.release', 'android.media.MediaPlayer.reset', 'android.media.MediaPlayer.pause', 'android.media.MediaPlayer.start', 'android.media.MediaPlayer.stop', 'android.media.MediaPlayer.release']"
